state	yr	qtr	index_nsa	index_sa	Warning
NJ	1995	2	101.50	101.40	
NJ	1995	3	102.84	102.14	
NJ	1995	4	101.42	101.76	
NJ	1996	1	101.32	101.89	
NJ	1996	2	102.94	102.73	
NJ	1996	3	103.24	102.45	
NJ	1996	4	102.34	102.75	
NJ	1997	1	102.18	102.85	
NJ	1997	2	104.02	103.72	
NJ	1997	3	104.78	103.94	
NJ	1997	4	105.10	105.56	
NJ	1998	1	106.14	106.91	
NJ	1998	2	108.54	108.17	
NJ	1998	3	110.34	109.44	
NJ	1998	4	110.07	110.53	
NJ	1999	1	111.75	112.61	
NJ	1999	2	115.42	115.04	
NJ	1999	3	118.89	117.88	
NJ	1999	4	119.50	119.93	
NJ	2000	1	122.24	123.25	
NJ	2000	2	126.59	126.23	
NJ	2000	3	130.33	129.17	
NJ	2000	4	132.95	133.36	
NJ	2001	1	136.04	137.25	
NJ	2001	2	140.59	140.19	
NJ	2001	3	146.76	145.46	
NJ	2001	4	149.19	149.53	
NJ	2002	1	152.62	154.08	
NJ	2002	2	160.73	160.26	
NJ	2002	3	168.14	166.69	
NJ	2002	4	172.76	173.07	
NJ	2003	1	175.22	176.97	
NJ	2003	2	184.04	183.42	
NJ	2003	3	190.50	188.97	
NJ	2003	4	195.12	195.47	
NJ	2004	1	200.16	202.11	
NJ	2004	2	210.35	209.51	
NJ	2004	3	218.37	216.80	
NJ	2004	4	224.05	224.53	
NJ	2005	1	229.90	231.95	
NJ	2005	2	240.67	239.57	
NJ	2005	3	249.82	248.31	
NJ	2005	4	253.02	253.65	
NJ	2006	1	255.33	257.27	
NJ	2006	2	260.69	259.54	
NJ	2006	3	259.39	258.01	
NJ	2006	4	256.29	256.99	
NJ	2007	1	256.31	257.96	
NJ	2007	2	258.31	257.30	
NJ	2007	3	254.77	253.53	
NJ	2007	4	251.42	252.04	
NJ	2008	1	245.65	247.11	
NJ	2008	2	242.03	241.29	
NJ	2008	3	237.65	236.39	
NJ	2008	4	231.59	232.01	
NJ	2009	1	229.54	231.08	
NJ	2009	2	225.87	225.28	
NJ	2009	3	224.91	223.47	
NJ	2009	4	221.43	221.71	
NJ	2010	1	221.70	223.65	
NJ	2010	2	221.18	220.54	
NJ	2010	3	219.98	218.19	
NJ	2010	4	217.60	217.91	
NJ	2011	1	209.88	212.29	
NJ	2011	2	208.93	207.98	
NJ	2011	3	209.85	207.89	
NJ	2011	4	205.11	205.51	
NJ	2012	1	201.34	204.12	
NJ	2012	2	206.75	205.48	
NJ	2012	3	207.10	204.93	
NJ	2012	4	204.86	205.49	
NJ	2013	1	203.48	206.54	
NJ	2013	2	212.14	210.54	
NJ	2013	3	213.82	211.45	
NJ	2013	4	210.69	211.58	
NJ	2014	1	209.77	212.95	
NJ	2014	2	218.60	216.83	
NJ	2014	3	218.59	216.06	
NJ	2014	4	216.89	218.06	
NJ	2015	1	216.63	219.78	
NJ	2015	2	219.40	217.59	
NJ	2015	3	223.38	220.81	
NM	1991	1	100.00	100.00	
NM	1991	2	101.62	100.75	
NM	1991	3	101.13	100.58	
NM	1991	4	103.33	103.20	
NM	1992	1	106.11	106.17	
NM	1992	2	106.88	105.92	
NM	1992	3	108.45	107.83	
NM	1992	4	110.20	110.09	
NM	1993	1	111.62	111.71	
NM	1993	2	116.12	115.04	
NM	1993	3	118.45	117.76	
NM	1993	4	120.35	120.26	
NM	1994	1	124.96	125.06	
NM	1994	2	127.77	126.58	
NM	1994	3	131.02	130.26	
NM	1994	4	133.12	133.00	
NM	1995	1	133.29	133.40	
NM	1995	2	136.57	135.34	
NM	1995	3	137.94	137.10	
NM	1995	4	136.57	136.43	
NM	1996	1	136.82	136.97	
NM	1996	2	139.77	138.53	
NM	1996	3	139.06	138.16	
NM	1996	4	137.94	137.81	
NM	1997	1	138.78	138.95	
NM	1997	2	141.21	139.98	
NM	1997	3	139.52	138.57	
NM	1997	4	138.81	138.68	
NM	1998	1	139.10	139.32	
NM	1998	2	141.33	140.08	
NM	1998	3	142.50	141.50	
NM	1998	4	143.35	143.23	
NM	1999	1	143.74	143.96	
NM	1999	2	144.32	143.05	
NM	1999	3	145.07	144.07	
NM	1999	4	146.07	145.91	
NM	2000	1	145.11	145.32	
NM	2000	2	146.39	145.15	
NM	2000	3	146.72	145.71	
NM	2000	4	145.57	145.39	
NM	2001	1	148.52	148.69	
NM	2001	2	150.51	149.31	
NM	2001	3	151.63	150.57	
NM	2001	4	150.98	150.75	
NM	2002	1	152.52	152.68	
NM	2002	2	157.05	155.89	
NM	2002	3	159.00	157.85	
NM	2002	4	161.02	160.76	
NM	2003	1	162.11	162.25	
NM	2003	2	165.95	164.79	
NM	2003	3	169.23	167.97	
NM	2003	4	171.60	171.32	
NM	2004	1	174.29	174.44	
NM	2004	2	179.57	178.37	
NM	2004	3	183.69	182.31	
NM	2004	4	186.42	186.07	
NM	2005	1	192.50	192.61	
NM	2005	2	200.38	199.15	
NM	2005	3	208.55	207.00	
NM	2005	4	214.91	214.38	
NM	2006	1	220.83	220.92	
NM	2006	2	229.44	228.23	
NM	2006	3	235.27	233.45	
NM	2006	4	238.45	237.77	
NM	2007	1	241.17	241.26	
NM	2007	2	244.34	243.23	
NM	2007	3	243.60	241.59	
NM	2007	4	240.34	239.66	
NM	2008	1	240.87	240.98	
NM	2008	2	237.85	236.83	
NM	2008	3	236.10	234.02	
NM	2008	4	231.57	230.96	
NM	2009	1	223.46	223.68	
NM	2009	2	226.49	225.42	
NM	2009	3	222.55	220.54	
NM	2009	4	222.93	222.36	
NM	2010	1	220.14	220.47	
NM	2010	2	214.49	213.42	
NM	2010	3	213.23	211.24	
NM	2010	4	209.47	208.92	
NM	2011	1	205.08	205.54	
NM	2011	2	202.24	201.17	
NM	2011	3	204.70	202.72	
NM	2011	4	201.34	200.80	
NM	2012	1	200.34	200.96	
NM	2012	2	205.72	204.55	
NM	2012	3	205.98	203.89	
NM	2012	4	202.82	202.30	
NM	2013	1	205.15	205.93	
NM	2013	2	209.02	207.75	
NM	2013	3	210.84	208.58	
NM	2013	4	210.23	209.78	
NM	2014	1	208.85	209.81	
NM	2014	2	213.31	211.84	
NM	2014	3	213.58	211.17	
NM	2014	4	215.70	215.38	
NM	2015	1	211.35	212.48	
NM	2015	2	219.83	218.09	
NM	2015	3	224.96	222.43	
NV	1991	1	100.00	100.00	
NV	1991	2	101.06	99.98	
NV	1991	3	100.88	100.04	
NV	1991	4	102.24	101.52	
NV	1992	1	103.09	103.11	
NV	1992	2	102.39	101.30	
NV	1992	3	104.35	103.44	
NV	1992	4	104.77	104.07	
NV	1993	1	104.14	104.17	
NV	1993	2	106.21	105.09	
NV	1993	3	106.43	105.41	
NV	1993	4	106.88	106.25	
NV	1994	1	107.74	107.78	
NV	1994	2	109.59	108.44	
NV	1994	3	110.69	109.51	
NV	1994	4	110.68	110.11	
NV	1995	1	110.75	110.78	
NV	1995	2	113.80	112.65	
NV	1995	3	114.44	113.13	
NV	1995	4	114.09	113.56	
NV	1996	1	114.27	114.28	
NV	1996	2	115.85	114.74	
NV	1996	3	116.43	115.06	
NV	1996	4	116.05	115.50	
NV	1997	1	116.52	116.49	
NV	1997	2	117.86	116.77	
NV	1997	3	119.40	118.04	
NV	1997	4	118.37	117.78	
NV	1998	1	116.71	116.61	
NV	1998	2	119.40	118.35	
NV	1998	3	120.12	118.83	
NV	1998	4	120.74	120.09	
NV	1999	1	121.10	120.92	
NV	1999	2	121.88	120.83	
NV	1999	3	123.72	122.48	
NV	1999	4	124.37	123.67	
NV	2000	1	124.58	124.30	
NV	2000	2	127.06	126.03	
NV	2000	3	127.38	126.11	
NV	2000	4	129.03	128.29	
NV	2001	1	131.58	131.28	
NV	2001	2	134.81	133.73	
NV	2001	3	137.08	135.65	
NV	2001	4	139.02	138.29	
NV	2002	1	141.14	140.83	
NV	2002	2	143.94	142.81	
NV	2002	3	148.29	146.60	
NV	2002	4	150.91	150.23	
NV	2003	1	154.35	154.07	
NV	2003	2	159.17	157.91	
NV	2003	3	167.12	165.04	
NV	2003	4	176.29	175.65	
NV	2004	1	187.83	187.53	
NV	2004	2	207.64	205.92	
NV	2004	3	224.01	221.09	
NV	2004	4	231.79	231.11	
NV	2005	1	241.83	241.49	
NV	2005	2	258.26	256.00	
NV	2005	3	263.08	259.57	
NV	2005	4	271.48	270.90	
NV	2006	1	275.91	275.52	
NV	2006	2	275.12	272.50	
NV	2006	3	273.47	269.95	
NV	2006	4	268.24	267.66	
NV	2007	1	265.30	264.97	
NV	2007	2	263.45	260.87	
NV	2007	3	253.18	249.94	
NV	2007	4	236.33	235.71	
NV	2008	1	218.90	218.86	
NV	2008	2	200.54	198.57	
NV	2008	3	185.86	183.29	
NV	2008	4	160.77	160.27	
NV	2009	1	151.94	152.23	
NV	2009	2	144.49	143.10	
NV	2009	3	137.53	135.25	
NV	2009	4	135.19	134.82	
NV	2010	1	132.00	132.58	
NV	2010	2	132.54	131.27	
NV	2010	3	130.81	128.24	
NV	2010	4	125.43	125.19	
NV	2011	1	118.90	119.67	
NV	2011	2	115.75	114.67	
NV	2011	3	115.90	113.28	
NV	2011	4	111.27	111.22	
NV	2012	1	112.43	113.24	
NV	2012	2	121.00	119.95	
NV	2012	3	128.87	125.69	
NV	2012	4	130.56	130.66	
NV	2013	1	137.36	138.30	
NV	2013	2	148.20	147.00	
NV	2013	3	158.96	154.93	
NV	2013	4	161.34	161.64	
NV	2014	1	164.70	165.59	
NV	2014	2	169.59	168.30	
NV	2014	3	176.98	172.62	
NV	2014	4	176.31	176.62	
NV	2015	1	182.92	183.69	
NV	2015	2	189.27	187.88	
NV	2015	3	198.70	194.03	
NY	1991	1	100.00	100.00	
NY	1991	2	99.46	98.84	
NY	1991	3	100.03	98.94	
NY	1991	4	100.31	99.69	
NY	1992	1	100.94	101.00	
NY	1992	2	100.57	99.91	
NY	1992	3	101.42	100.26	
NY	1992	4	102.40	101.79	
NY	1993	1	99.78	99.95	
NY	1993	2	101.64	100.90	
NY	1993	3	101.42	100.18	
NY	1993	4	100.62	100.06	
NY	1994	1	99.27	99.60	
NY	1994	2	100.33	99.48	
NY	1994	3	100.38	99.05	
NY	1994	4	98.86	98.36	
NY	1995	1	98.04	98.52	
NY	1995	2	99.60	98.66	
NY	1995	3	100.24	98.81	
NY	1995	4	98.54	98.10	
NY	1996	1	99.07	99.66	
NY	1996	2	99.80	98.81	
NY	1996	3	100.49	99.00	
NY	1996	4	99.37	98.95	
NY	1997	1	98.81	99.42	
NY	1997	2	101.34	100.38	
NY	1997	3	102.11	100.56	
NY	1997	4	101.66	101.19	
NY	1998	1	101.50	102.12	
NY	1998	2	104.93	103.99	
NY	1998	3	107.59	105.97	
NY	1998	4	108.26	107.68	
NY	1999	1	108.81	109.42	
NY	1999	2	112.84	111.96	
NY	1999	3	116.21	114.51	
NY	1999	4	117.73	117.02	
NY	2000	1	119.31	119.85	
NY	2000	2	122.90	122.09	
NY	2000	3	127.03	125.25	
NY	2000	4	129.48	128.62	
NY	2001	1	130.93	131.35	
NY	2001	2	135.46	134.70	
NY	2001	3	140.10	138.26	
NY	2001	4	142.98	141.93	
NY	2002	1	145.78	146.10	
NY	2002	2	151.22	150.47	
NY	2002	3	157.11	155.18	
NY	2002	4	159.95	158.72	
NY	2003	1	165.03	165.30	
NY	2003	2	168.34	167.49	
NY	2003	3	174.66	172.65	
NY	2003	4	179.59	178.19	
NY	2004	1	182.91	183.18	
NY	2004	2	188.90	187.81	
NY	2004	3	193.60	191.46	
NY	2004	4	198.91	197.42	
NY	2005	1	201.28	201.62	
NY	2005	2	205.28	203.89	
NY	2005	3	213.20	210.90	
NY	2005	4	214.82	213.33	
NY	2006	1	215.52	215.92	
NY	2006	2	219.06	217.44	
NY	2006	3	218.53	216.09	
NY	2006	4	218.21	216.90	
NY	2007	1	216.64	217.05	
NY	2007	2	220.79	219.03	
NY	2007	3	220.89	218.35	
NY	2007	4	218.86	217.71	
NY	2008	1	216.14	216.55	
NY	2008	2	216.57	214.81	
NY	2008	3	216.82	214.23	
NY	2008	4	210.60	209.63	
NY	2009	1	208.80	209.17	
NY	2009	2	208.24	206.48	
NY	2009	3	208.92	206.38	
NY	2009	4	207.75	206.93	
NY	2010	1	206.00	206.30	
NY	2010	2	207.74	206.00	
NY	2010	3	207.31	204.74	
NY	2010	4	206.06	205.34	
NY	2011	1	200.62	200.92	
NY	2011	2	202.99	201.19	
NY	2011	3	202.78	200.32	
NY	2011	4	199.47	198.76	
NY	2012	1	199.49	199.82	
NY	2012	2	202.55	200.71	
NY	2012	3	203.06	200.63	
NY	2012	4	201.38	200.64	
NY	2013	1	202.42	202.78	
NY	2013	2	205.79	203.91	
NY	2013	3	208.30	205.81	
NY	2013	4	208.20	207.41	
NY	2014	1	206.90	207.21	
NY	2014	2	211.13	209.30	
NY	2014	3	212.05	209.50	
NY	2014	4	212.82	211.97	
NY	2015	1	212.83	213.15	
NY	2015	2	216.06	214.25	
NY	2015	3	219.54	216.92	
OH	1991	1	100.00	100.00	
OH	1991	2	101.53	100.57	
OH	1991	3	101.94	101.14	
OH	1991	4	102.87	102.25	
OH	1992	1	104.26	104.29	
OH	1992	2	105.84	104.83	
OH	1992	3	106.98	106.12	
OH	1992	4	107.93	107.29	
OH	1993	1	108.07	108.13	
OH	1993	2	110.55	109.46	
OH	1993	3	112.01	111.08	
OH	1993	4	113.17	112.55	
OH	1994	1	113.71	113.78	
OH	1994	2	116.47	115.29	
OH	1994	3	117.34	116.34	
OH	1994	4	118.08	117.53	
OH	1995	1	119.15	119.17	
OH	1995	2	120.89	119.67	
OH	1995	3	122.36	121.28	
OH	1995	4	123.16	122.71	
OH	1996	1	124.36	124.29	
OH	1996	2	126.91	125.62	
OH	1996	3	127.69	126.54	
OH	1996	4	127.90	127.50	
OH	1997	1	128.45	128.31	
OH	1997	2	130.45	129.16	
OH	1997	3	131.50	130.27	
OH	1997	4	131.43	131.09	
OH	1998	1	132.81	132.65	
OH	1998	2	134.93	133.58	
OH	1998	3	136.14	134.85	
OH	1998	4	137.07	136.73	
OH	1999	1	138.73	138.60	
OH	1999	2	141.40	139.94	
OH	1999	3	142.98	141.60	
OH	1999	4	143.28	142.92	
OH	2000	1	144.27	144.24	
OH	2000	2	147.35	145.75	
OH	2000	3	148.54	147.12	
OH	2000	4	148.76	148.34	
OH	2001	1	149.62	149.71	
OH	2001	2	152.84	151.09	
OH	2001	3	153.64	152.16	
OH	2001	4	153.94	153.47	
OH	2002	1	155.24	155.46	
OH	2002	2	157.78	155.91	
OH	2002	3	159.19	157.62	
OH	2002	4	159.88	159.38	
OH	2003	1	160.29	160.65	
OH	2003	2	164.12	162.12	
OH	2003	3	165.24	163.48	
OH	2003	4	165.55	165.10	
OH	2004	1	166.00	166.53	
OH	2004	2	169.79	167.63	
OH	2004	3	171.00	168.99	
OH	2004	4	170.51	170.20	
OH	2005	1	170.95	171.69	
OH	2005	2	175.38	173.00	
OH	2005	3	175.61	173.32	
OH	2005	4	175.07	174.88	
OH	2006	1	174.53	175.60	
OH	2006	2	178.00	175.39	
OH	2006	3	177.23	174.61	
OH	2006	4	174.40	174.39	
OH	2007	1	173.13	174.58	
OH	2007	2	176.19	173.41	
OH	2007	3	174.68	171.77	
OH	2007	4	169.85	169.97	
OH	2008	1	164.99	166.75	
OH	2008	2	167.56	164.74	
OH	2008	3	165.19	162.13	
OH	2008	4	158.43	158.70	
OH	2009	1	155.71	157.62	
OH	2009	2	160.54	157.75	
OH	2009	3	161.27	158.04	
OH	2009	4	158.15	158.46	
OH	2010	1	156.12	158.33	
OH	2010	2	158.63	155.78	
OH	2010	3	155.64	152.30	
OH	2010	4	152.01	152.35	
OH	2011	1	145.69	148.02	
OH	2011	2	150.95	148.14	
OH	2011	3	152.48	148.98	
OH	2011	4	149.20	149.63	
OH	2012	1	147.49	150.07	
OH	2012	2	155.51	152.47	
OH	2012	3	157.27	153.57	
OH	2012	4	153.35	153.89	
OH	2013	1	152.79	155.50	
OH	2013	2	160.95	157.73	
OH	2013	3	163.55	159.76	
OH	2013	4	160.75	161.33	
OH	2014	1	161.08	163.82	
OH	2014	2	168.13	164.77	
OH	2014	3	170.18	166.42	
OH	2014	4	168.42	168.90	
OH	2015	1	167.12	169.89	
OH	2015	2	175.05	171.59	
OH	2015	3	176.67	172.90	
OK	1991	1	100.00	100.00	
OK	1991	2	100.70	100.24	
OK	1991	3	101.58	101.04	
OK	1991	4	102.37	101.58	
OK	1992	1	102.64	102.67	
OK	1992	2	102.88	102.40	
OK	1992	3	103.76	103.19	
OK	1992	4	105.27	104.46	
OK	1993	1	105.70	105.80	
OK	1993	2	108.03	107.47	
OK	1993	3	109.58	108.94	
OK	1993	4	111.48	110.65	
OK	1994	1	111.80	111.99	
OK	1994	2	114.02	113.36	
OK	1994	3	114.22	113.50	
OK	1994	4	115.86	115.07	
OK	1995	1	114.76	115.03	
OK	1995	2	116.55	115.78	
OK	1995	3	118.14	117.35	
OK	1995	4	119.03	118.31	
OK	1996	1	118.92	119.21	
OK	1996	2	121.30	120.46	
OK	1996	3	122.14	121.27	
OK	1996	4	122.40	121.77	
OK	1997	1	122.52	122.77	
OK	1997	2	124.60	123.70	
OK	1997	3	125.30	124.40	
OK	1997	4	125.91	125.35	
OK	1998	1	126.76	126.95	
OK	1998	2	129.69	128.76	
OK	1998	3	130.69	129.74	
OK	1998	4	133.03	132.52	
OK	1999	1	134.00	134.13	
OK	1999	2	135.94	134.96	
OK	1999	3	138.24	137.26	
OK	1999	4	138.66	138.11	
OK	2000	1	139.81	139.93	
OK	2000	2	142.06	141.04	
OK	2000	3	143.31	142.29	
OK	2000	4	144.65	144.10	
OK	2001	1	144.92	145.06	
OK	2001	2	147.84	146.74	
OK	2001	3	149.28	148.22	
OK	2001	4	149.61	149.05	
OK	2002	1	150.84	151.09	
OK	2002	2	152.92	151.68	
OK	2002	3	154.10	152.94	
OK	2002	4	155.95	155.44	
OK	2003	1	155.65	156.00	
OK	2003	2	159.06	157.62	
OK	2003	3	160.62	159.38	
OK	2003	4	161.31	160.86	
OK	2004	1	162.42	162.93	
OK	2004	2	166.25	164.61	
OK	2004	3	165.59	164.18	
OK	2004	4	168.39	168.07	
OK	2005	1	168.62	169.29	
OK	2005	2	173.90	172.03	
OK	2005	3	176.65	174.99	
OK	2005	4	178.04	177.85	
OK	2006	1	179.89	180.81	
OK	2006	2	184.93	182.76	
OK	2006	3	185.88	183.93	
OK	2006	4	186.39	186.36	
OK	2007	1	189.97	191.15	
OK	2007	2	191.71	189.29	
OK	2007	3	196.01	193.83	
OK	2007	4	194.77	194.79	
OK	2008	1	192.32	193.74	
OK	2008	2	196.10	193.49	
OK	2008	3	194.75	192.56	
OK	2008	4	188.88	188.76	
OK	2009	1	190.59	192.27	
OK	2009	2	196.75	194.02	
OK	2009	3	195.98	193.77	
OK	2009	4	193.40	193.19	
OK	2010	1	191.54	193.35	
OK	2010	2	196.15	193.39	
OK	2010	3	195.18	192.99	
OK	2010	4	192.74	192.57	
OK	2011	1	183.38	184.99	
OK	2011	2	194.03	191.38	
OK	2011	3	189.99	187.79	
OK	2011	4	192.42	192.53	
OK	2012	1	189.25	190.51	
OK	2012	2	196.08	193.54	
OK	2012	3	198.79	196.49	
OK	2012	4	197.82	198.24	
OK	2013	1	200.66	201.53	
OK	2013	2	206.05	203.51	
OK	2013	3	206.88	204.47	
OK	2013	4	201.93	202.78	
OK	2014	1	206.26	206.65	
OK	2014	2	209.49	206.97	
OK	2014	3	213.91	211.47	
OK	2014	4	212.99	214.21	
OK	2015	1	218.97	218.97	
OK	2015	2	223.35	220.71	
OK	2015	3	224.08	221.57	
OR	1991	1	100.00	100.00	
OR	1991	2	102.53	101.92	
OR	1991	3	104.42	103.76	
OR	1991	4	105.51	105.35	
OR	1992	1	108.37	108.36	
OR	1992	2	110.84	110.17	
OR	1992	3	113.39	112.67	
OR	1992	4	115.29	115.14	
OR	1993	1	116.93	116.90	
OR	1993	2	120.36	119.62	
OR	1993	3	123.35	122.58	
OR	1993	4	126.52	126.39	
OR	1994	1	128.93	128.86	
OR	1994	2	133.77	132.93	
OR	1994	3	136.72	135.86	
OR	1994	4	139.22	139.14	
OR	1995	1	142.31	142.21	
OR	1995	2	144.86	143.93	
OR	1995	3	147.50	146.54	
OR	1995	4	148.62	148.63	
OR	1996	1	151.53	151.39	
OR	1996	2	155.56	154.54	
OR	1996	3	157.81	156.73	
OR	1996	4	159.33	159.46	
OR	1997	1	162.58	162.41	
OR	1997	2	164.50	163.37	
OR	1997	3	166.31	165.14	
OR	1997	4	165.99	166.20	
OR	1998	1	165.80	165.63	
OR	1998	2	170.70	169.50	
OR	1998	3	171.94	170.71	
OR	1998	4	171.81	172.03	
OR	1999	1	173.70	173.59	
OR	1999	2	177.15	175.86	
OR	1999	3	177.78	176.48	
OR	1999	4	177.39	177.58	
OR	2000	1	180.01	179.98	
OR	2000	2	181.57	180.23	
OR	2000	3	182.96	181.58	
OR	2000	4	184.29	184.44	
OR	2001	1	186.73	186.82	
OR	2001	2	190.42	189.06	
OR	2001	3	192.92	191.36	
OR	2001	4	193.32	193.37	
OR	2002	1	195.77	196.03	
OR	2002	2	200.39	199.07	
OR	2002	3	204.03	202.18	
OR	2002	4	205.11	205.05	
OR	2003	1	208.40	208.91	
OR	2003	2	214.54	213.22	
OR	2003	3	218.20	215.93	
OR	2003	4	221.82	221.74	
OR	2004	1	226.55	227.40	
OR	2004	2	234.35	232.84	
OR	2004	3	244.05	241.28	
OR	2004	4	249.89	249.83	
OR	2005	1	257.16	258.48	
OR	2005	2	271.46	269.50	
OR	2005	3	287.97	284.47	
OR	2005	4	297.44	297.52	
OR	2006	1	306.30	308.21	
OR	2006	2	320.88	318.30	
OR	2006	3	329.39	325.19	
OR	2006	4	328.47	328.62	
OR	2007	1	335.07	337.69	
OR	2007	2	342.98	339.79	
OR	2007	3	340.50	335.99	
OR	2007	4	333.00	333.18	
OR	2008	1	324.07	327.07	
OR	2008	2	324.86	321.63	
OR	2008	3	317.06	312.64	
OR	2008	4	302.47	302.46	
OR	2009	1	296.18	299.56	
OR	2009	2	290.28	287.26	
OR	2009	3	287.55	283.14	
OR	2009	4	280.17	280.15	
OR	2010	1	270.71	274.27	
OR	2010	2	278.91	275.99	
OR	2010	3	265.88	261.40	
OR	2010	4	255.57	255.55	
OR	2011	1	245.33	249.06	
OR	2011	2	247.15	244.34	
OR	2011	3	251.87	247.38	
OR	2011	4	247.48	247.61	
OR	2012	1	243.48	247.46	
OR	2012	2	254.39	251.23	
OR	2012	3	265.75	260.92	
OR	2012	4	262.80	263.09	
OR	2013	1	269.96	274.59	
OR	2013	2	288.25	284.28	
OR	2013	3	294.14	288.82	
OR	2013	4	295.03	295.64	
OR	2014	1	295.85	300.91	
OR	2014	2	310.21	305.62	
OR	2014	3	315.26	309.73	
OR	2014	4	315.33	316.11	
OR	2015	1	316.60	321.97	
OR	2015	2	336.55	331.29	
OR	2015	3	346.72	340.89	
PA	1991	1	100.00	100.00	
PA	1991	2	100.09	99.61	
PA	1991	3	100.41	99.89	
PA	1991	4	101.39	100.84	
PA	1992	1	101.79	101.84	
PA	1992	2	102.39	101.90	
PA	1992	3	102.52	101.94	
PA	1992	4	102.96	102.42	
PA	1993	1	102.29	102.42	
PA	1993	2	103.64	103.10	
PA	1993	3	103.96	103.28	
PA	1993	4	104.66	104.18	
PA	1994	1	104.34	104.56	
PA	1994	2	105.31	104.69	
PA	1994	3	106.07	105.30	
PA	1994	4	105.10	104.69	
PA	1995	1	103.73	104.03	
PA	1995	2	105.54	104.86	
PA	1995	3	105.73	104.88	
PA	1995	4	105.39	105.06	
PA	1996	1	105.04	105.37	
PA	1996	2	106.49	105.74	
PA	1996	3	107.13	106.24	
PA	1996	4	106.29	106.04	
PA	1997	1	106.48	106.80	
PA	1997	2	107.46	106.63	
PA	1997	3	107.82	106.92	
PA	1997	4	107.87	107.69	
PA	1998	1	107.70	108.02	
PA	1998	2	109.99	109.10	
PA	1998	3	110.43	109.52	
PA	1998	4	111.17	111.03	
PA	1999	1	111.74	112.05	
PA	1999	2	113.90	112.95	
PA	1999	3	115.33	114.38	
PA	1999	4	115.44	115.31	
PA	2000	1	116.54	116.88	
PA	2000	2	119.41	118.42	
PA	2000	3	120.57	119.51	
PA	2000	4	121.41	121.29	
PA	2001	1	123.02	123.43	
PA	2001	2	126.60	125.56	
PA	2001	3	128.81	127.61	
PA	2001	4	129.65	129.52	
PA	2002	1	131.72	132.23	
PA	2002	2	135.85	134.78	
PA	2002	3	138.99	137.55	
PA	2002	4	141.61	141.50	
PA	2003	1	143.50	144.10	
PA	2003	2	148.27	147.15	
PA	2003	3	152.50	150.81	
PA	2003	4	153.46	153.35	
PA	2004	1	156.88	157.59	
PA	2004	2	163.68	162.48	
PA	2004	3	168.78	166.82	
PA	2004	4	172.14	172.07	
PA	2005	1	174.13	174.90	
PA	2005	2	181.40	180.05	
PA	2005	3	188.04	185.86	
PA	2005	4	189.79	189.77	
PA	2006	1	192.90	193.73	
PA	2006	2	196.21	194.68	
PA	2006	3	198.89	196.66	
PA	2006	4	198.30	198.34	
PA	2007	1	199.25	200.02	
PA	2007	2	203.43	201.75	
PA	2007	3	202.57	200.44	
PA	2007	4	200.81	200.85	
PA	2008	1	198.73	199.53	
PA	2008	2	198.78	196.95	
PA	2008	3	197.14	195.16	
PA	2008	4	191.91	192.00	
PA	2009	1	189.55	190.38	
PA	2009	2	191.54	189.59	
PA	2009	3	191.25	189.37	
PA	2009	4	190.82	190.93	
PA	2010	1	189.73	190.78	
